,장소,주차장수,면수,주차장수 대비 면수
32012,서울특별시 강남구 삼성동 봉은사로 69  27,0.0,0.0,0.0
32013,서울특별시 강남구 역삼동 826-24 FINE TOWER,24.0,2038.0,84.91666666666667
32014,서울특별시 강남구 청담동 48-3  49-8,3.0,130.0,43.333333333333336
32015,서울특별시 강남구 삼성동 선릉로 116  26,5.0,2466.0,493.2
32016,서울특별시 강남구 신사동 594~626-78,10.0,1281.0,128.1
32017,서울특별시 강남구 논현동 선릉로146길41,5.0,461.0,92.2
32018,서울특별시 강남구 신사동 503-2~502-1,14.0,426.0,30.428571428571427
32019,서울특별시 강남구 논현동 192-22 근동빌딩,16.0,1141.0,71.3125
32020,서울특별시 강남구 역삼동 604 (1)~603 (11),12.0,1193.0,99.41666666666667
32021,서울특별시 강남구 논현동 202-9 리체힐부동산,3.0,281.0,93.66666666666667
32022,서울특별시 강남구 청담동 71-2/68-16,5.0,823.0,164.6
32023,서울특별시 강남구 대치동 삼성로72길 가람학원앞,2.0,111.0,55.5
32024,서울특별시 강남구 역삼2동 논현로80길 부근,4.0,957.0,239.25
32025,서울특별시 강남구 삼성동 봉은사로97,0.0,0.0,0.0
32026,서울특별시 강남구 청담동 134-20~38,4.0,724.0,181.0
32027,서울특별시 강남구 대치동 893-7~902,12.0,3896.0,324.6666666666667
32028,서울특별시 강남구 역삼동 625-4~626-25,17.0,2666.0,156.8235294117647
32029,서울특별시 강남구 논현동 198-18~15,18.0,1174.0,65.22222222222223
32030,서울특별시 강남구 신사동 587-14 동현빌딩,8.0,615.0,76.875
32031,서울특별시 강남구 논현동 Mar-55,16.0,1619.0,101.1875
32032,서울특별시 강남구 논현동 강남대로126길72,15.0,569.0,37.93333333333333
32033,서울특별시 강남구 일원동 643-4 대청초,1.0,2850.0,2850.0
32034,서울특별시 강남구 삼성동 봉은사로68  19,0.0,0.0,0.0
32035,서울특별시 강남구 논현동 213-209,9.0,936.0,104.0
32036,서울특별시 강남구 논현동 115-14 카페마스터(운전자 탑승),17.0,1849.0,108.76470588235294
32037,서울특별시 강남구 일원동 676-5 대청어린이집,1.0,2850.0,2850.0
32038,서울특별시 강남구 삼성동 삼성동 청렴,5.0,2466.0,493.2
32039,서울특별시 강남구 논현동 126-2 카사,12.0,693.0,57.75
32040,서울특별시 강남구 도곡동 544-4 GS25,2.0,545.0,272.5
32041,서울특별시 강남구 역삼동 648~635-4,31.0,2959.0,95.45161290322581
32042,서울특별시 강남구 논현동 960,10.0,948.0,94.8
32043,서울특별시 강남구 압구정동 470.471,0.0,0.0,0.0
32044,서울특별시 강남구 역삼동 878-1,9.0,1965.0,218.33333333333334
32045,서울특별시 강남구 도곡동 남부순환로359-4,3.0,1280.0,426.6666666666667
32046,서울특별시 강남구 논현동 128-14~129-5,8.0,436.0,54.5
32047,서울특별시 강남구 역삼동 691-4~690-45,11.0,2516.0,228.72727272727272
32048,서울특별시 강남구 논현동 57-38 원영빌딩,11.0,513.0,46.63636363636363
32049,서울특별시 강남구 논현동 54-4~55-1,20.0,736.0,36.8
32050,서울특별시 강남구 역삼동 613(23)~612(3),15.0,1229.0,81.93333333333334
32051,서울특별시 강남구 삼성동 107-5~6,3.0,204.0,68.0
32052,서울특별시 강남구 역삼동 813-18~814-6,24.0,1692.0,70.5
32053,서울특별시 강남구 일원동 623-9 영희초,0.0,0.0,0.0
32054,서울특별시 강남구 대치동 956-6~21,13.0,6838.0,526.0
32055,서울특별시 강남구 역삼동 140-36,9.0,1965.0,218.33333333333334
32056,서울특별시 강남구 신사동 653-16~653,2.0,75.0,37.5
32057,서울특별시 강남구 청담동 50 522영천영화식당앞,5.0,705.0,141.0
32058,서울특별시 강남구 압구정동 551,0.0,0.0,0.0
32059,서울특별시 강남구 논현동 7 174(운전자탑승),8.0,228.0,28.5
32060,서울특별시 강남구 삼성동 삼성 금강새탁소,0.0,0.0,0.0
32061,서울특별시 강남구 논현동 125-10~125~9,17.0,824.0,48.470588235294116
32062,서울특별시 강남구 청담동 삼성로133,4.0,412.0,103.0
32063,서울특별시 강남구 신사동 651-24 블루,6.0,587.0,97.83333333333333
32064,서울특별시 강남구 역삼동 858-21,29.0,2525.0,87.06896551724138
32065,서울특별시 강남구 역삼동 668-26,8.0,2602.0,325.25
32066,서울특별시 강남구 삼성동 144-10 삼성동 우정에쉐르2,14.0,5827.0,416.2142857142857
32067,서울특별시 강남구 대치동 892~915,13.0,4028.0,309.84615384615387
32068,서울특별시 강남구 개포동 12-2~13,0.0,0.0,0.0
32069,서울특별시 강남구 역삼동 628-1~2,5.0,1284.0,256.8
32070,서울특별시 강남구 역삼동 604~611,12.0,1193.0,99.41666666666667
32071,서울특별시 강남구 신사동 823-7,10.0,939.0,93.9
32072,서울특별시 강남구 대치동 선릉로68길28,1.0,138.0,138.0
32073,서울특별시 강남구 신사동 압구정로50길초입,1.0,45.0,45.0
32074,서울특별시 강남구 삼성동 봉은사로 55길 12,4.0,218.0,54.5
32075,서울특별시 강남구 삼성동 149-8~149-10,4.0,3076.0,769.0
32076,서울특별시 강남구 논현동 Jul-95,10.0,948.0,94.8
32077,서울특별시 강남구 논현동 111-8~119-19,11.0,1180.0,107.27272727272727
32078,서울특별시 강남구 일원동 614-611-1,0.0,0.0,0.0
32079,서울특별시 강남구 삼성동 141-28 동신빌딩,11.0,1826.0,166.0
32080,서울특별시 강남구 논현동 162-11~160-4,24.0,1427.0,59.458333333333336
32081,서울특별시 강남구 개포동 1262-9 구룡초교,0.0,0.0,0.0
32082,서울특별시 강남구 역삼동 679-4/679,9.0,2689.0,298.77777777777777
32083,서울특별시 강남구 청담동 Feb-32,4.0,412.0,103.0
32084,서울특별시 강남구 삼성동 봉은사로 67  22,0.0,0.0,0.0
32085,서울특별시 강남구 삼성동 01월 01일,10.0,964.0,96.4
32086,서울특별시 강남구 신사동 591-11~10,10.0,1179.0,117.9
32087,서울특별시 강남구 자곡동 353-3,0.0,0.0,0.0
32088,서울특별시 강남구 세곡동 610~613주변,0.0,0.0,0.0
32089,서울특별시 강남구 대치동 602~601~601-1,1.0,26.0,26.0
32090,서울특별시 강남구 대치동 952~948,13.0,6634.0,510.3076923076923
32091,서울특별시 강남구 논현동 Jul-65,10.0,948.0,94.8
32092,서울특별시 강남구 신사동 607-19~7,7.0,770.0,110.0
32093,서울특별시 강남구 역삼동 678-4 효빌딩,8.0,2241.0,280.125
32094,서울특별시 강남구 논현동 62 228(봉산집),10.0,1128.0,112.8
32095,서울특별시 강남구 개포동 186-4 세종빌딩,0.0,0.0,0.0
32096,서울특별시 강남구 논현동 152-5~175,5.0,388.0,77.6
32097,서울특별시 강남구 역삼동 649-1~819-4,33.0,3214.0,97.39393939393939
32098,서울특별시 강남구 신사동 550-16~550-17,11.0,1504.0,136.72727272727272
32099,서울특별시 강남구 청담동 도산대459,4.0,412.0,103.0
32100,서울특별시 강남구 역삼동 799 157(운전자탑승),5.0,683.0,136.6
32101,서울특별시 강남구 대치동 897-8/33/22,11.0,1826.0,166.0
32102,서울특별시 강남구 대치동  238-5 부근,2.0,111.0,55.5
32103,서울특별시 강남구 삼성동 봉은사로74  11ㅡ6,13.0,2026.0,155.84615384615384
32104,서울특별시 강남구 신사동  102(운전자탑승),10.0,939.0,93.9
32105,서울특별시 강남구 논현동 Aug-72,10.0,948.0,94.8
32106,서울특별시 강남구 삼성동 학동로59길43,6.0,815.0,135.83333333333334
32107,서울특별시 강남구 삼성동 818-14,5.0,2466.0,493.2
32108,서울특별시 강남구 대치동 세텍주변,0.0,0.0,0.0
32109,서울특별시 강남구 삼성동 봉은사로68  17,0.0,0.0,0.0
32110,서울특별시 강남구 도곡동 917-7,1.0,363.0,363.0
32111,서울특별시 강남구 개포동 183~185,0.0,0.0,0.0
32112,서울특별시 강남구 개포동 691,0.0,0.0,0.0
32113,"서울특별시 강남구 논현동 71,69",15.0,1359.0,90.6
32114,서울특별시 강남구 논현동 6~6-9,8.0,234.0,29.25
32115,서울특별시 강남구 논현동 159-10~3,22.0,1032.0,46.90909090909091
32116,서울특별시 강남구 논현동 Dec-95,10.0,948.0,94.8
32117,서울특별시 강남구 대치동 653~629,0.0,0.0,0.0
32118,서울특별시 강남구 삼성동 158-7 경진빌딩,13.0,5944.0,457.2307692307692
32119,서울특별시 강남구 청담동 Jan-98,4.0,412.0,103.0
32120,서울특별시 강남구 논현동 서울특별시 강남구 도산대로30길 41,13.0,1292.0,99.38461538461539
32121,서울특별시 강남구 역삼동 79-24번지주변,9.0,1965.0,218.33333333333334
32122,서울특별시 강남구 논현동 Jul-99,10.0,948.0,94.8
32123,서울특별시 강남구 청담동 17-29/16-15,4.0,225.0,56.25
32124,서울특별시 강남구 압구정동 봉은사로 55 11,0.0,0.0,0.0
32125,서울특별시 강남구 신사동 659~660-18,1.0,45.0,45.0
32126,서울특별시 강남구 논현동 133-13 논현1동주민센터,10.0,600.0,60.0
32127,서울특별시 강남구 신사동 도산대로1길77,10.0,375.0,37.5
32128,서울특별시 강남구 역삼동 723-34,9.0,2543.0,282.55555555555554
32129,서울특별시 강남구 일원동 517,0.0,0.0,0.0
32130,서울특별시 강남구 도곡동 420-10 더 피크 빌딩,1.0,363.0,363.0
32131,서울특별시 강남구 역삼동 798-30 스타벅스,2.0,545.0,272.5
32132,서울특별시 강남구 삼성동 삼성 세로지오,14.0,6063.0,433.07142857142856
32133,서울특별시 강남구 청담동 145 417(WITHLAND),2.0,31.0,15.5
32134,서울특별시 강남구 대치동 11011-46 부근,2.0,111.0,55.5
32135,"서울특별시 강남구 개포동 1184-16,1185-4 사이",0.0,0.0,0.0
32136,서울특별시 강남구 신사동 652-14 331(운전자탑승),1.0,45.0,45.0
32137,서울특별시 강남구 신사동 587 213(운전자탑승),9.0,1205.0,133.88888888888889
32138,서울특별시 강남구 삼성동 삼성  깐부,9.0,989.0,109.88888888888889
32139,서울특별시 강남구 도곡동 959-6~955-18,1.0,363.0,363.0
32140,서울특별시 강남구 대치동 테헤란로22길 11앞,12.0,2050.0,170.83333333333334
32141,서울특별시 강남구 역삼동 833-8,14.0,1251.0,89.35714285714286
32142,서울특별시 강남구 신사동 567-6~570,10.0,1454.0,145.4
32143,서울특별시 강남구 청담동 68-83,5.0,823.0,164.6
32144,서울특별시 강남구 대치동  940-9 부근,3.0,249.0,83.0
32145,서울특별시 강남구 대치동 943-27~944-24,13.0,6838.0,526.0
32146,서울특별시 강남구 청담동 101-16/115-6,2.0,31.0,15.5
32147,서울특별시 강남구 논현동 학동로4723,10.0,1020.0,102.0
32148,서울특별시 강남구 대치동 1016-2~1017-~,3.0,249.0,83.0
32149,서울특별시 강남구 삼성동 봉은사로 68 59ㅡ1,13.0,2026.0,155.84615384615384
32150,서울특별시 강남구 역삼동 테헤란로63길11,11.0,1826.0,166.0
32151,서울특별시 강남구 역삼동 역삼청소련수련관,2.0,757.0,378.5
32152,서울특별시 강남구 대치동 893/902,11.0,3302.0,300.1818181818182
32153,서울특별시 강남구 삼성동 11월 01일,7.0,900.0,128.57142857142858
32154,서울특별시 강남구 논현동 4-1 캐스팅,14.0,462.0,33.0
32155,서울특별시 강남구 논현동 63(22)~63(15),9.0,991.0,110.11111111111111
32156,서울특별시 강남구 청담동 도산대로515,5.0,705.0,141.0
32157,서울특별시 강남구 역삼동 ㅣ-13,9.0,1965.0,218.33333333333334
32158,서울특별시 강남구 신사동 588 221(운전자탑승),9.0,821.0,91.22222222222223
32159,서울특별시 강남구 역삼동 논현로76,0.0,0.0,0.0
32160,서울특별시 강남구 대치동 987-16 구공빌딩,8.0,2569.0,321.125
32161,서울특별시 강남구 논현동 159-34,23.0,1084.0,47.130434782608695
32162,서울특별시 강남구 대치동 507-1~2,0.0,0.0,0.0
32163,서울특별시 강남구 논현동 725~25,10.0,948.0,94.8
32164,서울특별시 강남구 대치동 452-10~451,0.0,0.0,0.0
32165,서울특별시 강남구 삼성동 Oct-35,5.0,2466.0,493.2
32166,서울특별시 강남구 역삼동 677-25 큰길타워빌딩,10.0,2577.0,257.7
32167,서울특별시 강남구 대치동 889-70 세화빌딩,12.0,2975.0,247.91666666666666
32168,서울특별시 강남구 삼성동 선릉로  112  28,1.0,20.0,20.0
32169,서울특별시 강남구 삼성동 학동로 56  32,10.0,1020.0,102.0
32170,서울특별시 강남구 삼성동 삼성 소럼앞,14.0,6063.0,433.07142857142856
32171,서울특별시 강남구 논현동 164-1 센느약국,21.0,784.0,37.333333333333336
32172,서울특별시 강남구 신사동 도산대로13길25,12.0,423.0,35.25
32173,서울특별시 강남구 수서동 279-110,0.0,0.0,0.0
32174,서울특별시 강남구 대치동 932-1~2,3.0,249.0,83.0
32175,서울특별시 강남구 논현동 74-9~11,12.0,1120.0,93.33333333333333
32176,서울특별시 강남구 수서동 721-1/2,0.0,0.0,0.0
32177,서울특별시 강남구 역삼동 613-18~23,9.0,1018.0,113.11111111111111
32178,서울특별시 강남구 대치동 902-63,11.0,3302.0,300.1818181818182
32179,서울특별시 강남구 신사동 593-19~21,11.0,1244.0,113.0909090909091
32180,서울특별시 강남구 삼성동 테혜란77길8,13.0,2162.0,166.30769230769232
32181,서울특별시 강남구 삼성동 봉은사로57 44,0.0,0.0,0.0
32182,서울특별시 강남구 삼성동 111-114 현대백화점,1.0,20.0,20.0
32183,서울특별시 강남구 신사동 630 309(운전자탑승),8.0,796.0,99.5
32184,서울특별시 강남구 논현동 170-16~13,17.0,1209.0,71.11764705882354
32185,서울특별시 강남구 역삼동 648-9 구두수선대,29.0,2939.0,101.34482758620689
32186,서울특별시 강남구 율현동 167 부근,0.0,0.0,0.0
32187,서울특별시 강남구 역삼동 KT,9.0,1965.0,218.33333333333334
32188,서울특별시 강남구 역삼동 논현로85길99,11.0,1937.0,176.0909090909091
32189,서울특별시 강남구 신사동 649-9/650,2.0,75.0,37.5
32190,서울특별시 강남구 삼성동 68-15~16,1.0,45.0,45.0
32191,서울특별시 강남구 역삼동 646~647,16.0,2154.0,134.625
32192,서울특별시 강남구 청담동 89-9~92,2.0,56.0,28.0
32193,서울특별시 강남구 삼성동 삼성 112,14.0,6063.0,433.07142857142856
32194,서울특별시 강남구 역삼동 767(20)~766(20),1.0,735.0,735.0
32195,서울특별시 강남구 자곡동 자곡로20,0.0,0.0,0.0
32196,서울특별시 강남구 논현동 Oct-37,10.0,948.0,94.8
32197,서울특별시 강남구 논현동 234-28 구두수선,1.0,173.0,173.0
32198,서울특별시 강남구 신사동 648-15,3.0,281.0,93.66666666666667
32199,서울특별시 강남구 삼성동 선릉로 112  37,1.0,20.0,20.0
32200,"서울특별시 강남구 대치동 945-27,10",15.0,7035.0,469.0
32201,서울특별시 강남구 청담동 1-1 아가타(운전자탑승주정차위반,2.0,54.0,27.0
32202,서울특별시 강남구 대치동 945-10 KOSMO DAECHI,15.0,5970.0,398.0
32203,서울특별시 강남구 수서동 214-2~220,0.0,0.0,0.0
32204,서울특별시 강남구 대치동 945-27~951-1,15.0,7035.0,469.0
32205,서울특별시 강남구 대치동 삼성로57길 부근 ,3.0,249.0,83.0
32206,서울특별시 강남구 삼성동 봉은사로68  75,0.0,0.0,0.0
32207,서울특별시 강남구 논현동 62-13 한성칼국수,10.0,1082.0,108.2
32208,서울특별시 강남구 삼성동 147/146-5,5.0,2466.0,493.2
32209,서울특별시 강남구 역삼동 692-15,5.0,1539.0,307.8
32210,서울특별시 강남구 역삼동 787-12윤화돈까스,3.0,1280.0,426.6666666666667
32211,서울특별시 강남구 개포동 1222-4~6/1221-6,0.0,0.0,0.0
32212,서울특별시 강남구 삼성동 봉은사로68 75,0.0,0.0,0.0
32213,서울특별시 강남구 세곡동 515-3 엠타워,10.0,5550.0,555.0
32214,서울특별시 강남구 논현동 7-1 랑데뷰,7.0,198.0,28.285714285714285
32215,서울특별시 강남구 삼성동 봉은사로 71ㅡ29,13.0,2026.0,155.84615384615384
32216,"서울특별시 강남구 청담동 92-15,93-13",3.0,76.0,25.333333333333332
32217,서울특별시 강남구 신사동 537-7~538,13.0,376.0,28.923076923076923
32218,서울특별시 강남구 도곡동 언주초주변,1.0,363.0,363.0
32219,서울특별시 강남구 삼성동 83-4~82-1,3.0,204.0,68.0
32220,서울특별시 강남구 논현동 강남대로8길11,10.0,948.0,94.8
32221,서울특별시 강남구 수서동 에스에이치,0.0,0.0,0.0
32222,서울특별시 강남구 삼성동 57-58,5.0,769.0,153.8
32223,서울특별시 강남구 삼성동 삼성 29ㅡ5,14.0,6063.0,433.07142857142856
32224,서울특별시 강남구 논현동 188(21)~180(14),16.0,1187.0,74.1875
32225,서울특별시 강남구 일원동 622-10~11,0.0,0.0,0.0
32226,서울특별시 강남구 삼성동 697-40,5.0,2466.0,493.2
32227,"서울특별시 강남구 역삼동 835-6,840주변",5.0,691.0,138.2
32228,서울특별시 강남구 역삼동 봉은사로20길 30,7.0,1459.0,208.42857142857142
32229,"서울특별시 강남구 삼성동 10-20,9-5",9.0,989.0,109.88888888888889
32230,서울특별시 강남구 역삼동 679-12,8.0,2476.0,309.5
32231,"서울특별시 강남구 청담동 99,96",2.0,31.0,15.5
32232,서울특별시 강남구 역삼동 796-15~795-12,1.0,22.0,22.0
32233,서울특별시 강남구 역삼동 703-2 이전노점19,11.0,2516.0,228.72727272727272
32234,서울특별시 강남구 삼성동 154-8 씨엔드에치빌딩(위치및 위반,10.0,5550.0,555.0
32235,서울특별시 강남구 대치동 988-2/15,2.0,111.0,55.5
32236,서울특별시 강남구 논현동 서울특별시 강남구 강남대로122길 4,24.0,1444.0,60.166666666666664
32237,서울특별시 강남구 삼성동 삼성 30ㅡ4ㅂ,14.0,6063.0,433.07142857142856
32238,서울특별시 강남구 논현동 112-2~21,15.0,1911.0,127.4
32239,서울특별시 강남구 삼성동 봉은사로 61  29,0.0,0.0,0.0
32240,서울특별시 강남구 도곡동 544-4 192아벨레,2.0,545.0,272.5
